,Kingdom,Phylum,Class,Order,Family,Genus,Species
5273,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA,NA
5274,Eukaryota,NA,NA,NA,NA,NA,NA
5275,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
5276,Bacteria,Omnitrophicaeota,NA,NA,NA,NA,NA
5277,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,NA,NA
5278,Bacteria,Planctomycetes,NA,NA,NA,NA,NA
5279,Bacteria,Proteobacteria,Gammaproteobacteria,KI89A_clade,NA,NA,NA
5280,Bacteria,Acidobacteria,Subgroup_22,NA,NA,NA,NA
5281,Bacteria,Lentisphaerae,Lentisphaeria,Lentisphaerales,Lentisphaeraceae,Lentisphaera,NA
5282,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
5283,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
5284,Bacteria,Actinobacteria,Nitriliruptoria,Euzebyales,Euzebyaceae,NA,NA
5285,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Terrybacteria,NA,NA,NA
5286,Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,NA,NA,NA
5287,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,NA,NA
5288,Bacteria,Patescibacteria,Parcubacteria,NA,NA,NA,NA
5289,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia,NA
5290,Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,NA,NA,NA
5291,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,NA
5292,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Candidatus_Bacilloplasma,NA
5293,Bacteria,Chloroflexi,Anaerolineae,SBR1031,NA,NA,NA
5294,Bacteria,Acidobacteria,Subgroup_22,NA,NA,NA,NA
5295,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
5296,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Lutibacter,NA
5297,Bacteria,NA,NA,NA,NA,NA,NA
5298,Bacteria,Proteobacteria,NA,NA,NA,NA,NA
5299,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,NA,NA
5300,Bacteria,Bacteroidetes,Rhodothermia,Rhodothermales,Rhodothermaceae,NA,NA
5301,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Kaiserbacteria,NA,NA,NA
5302,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,NA,NA,NA
5303,Bacteria,Bacteroidetes,Ignavibacteria,OPB56,NA,NA,NA
5304,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
5305,Bacteria,Elusimicrobia,Lineage_IIb,NA,NA,NA,NA
5306,Bacteria,Proteobacteria,NA,NA,NA,NA,NA
5307,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
5308,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Entomoplasmatales_Incertae_Sedis,Candidatus_Hepatoplasma,NA
5309,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidetes_BD2-2,NA,NA
5310,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Amoebophilaceae,NA,NA
5311,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,NA,NA
5312,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,NA,NA
5313,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
5314,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Rhodopirellula,NA
5315,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Rhodopirellula,NA
5316,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
5317,Bacteria,Planctomycetes,vadinHA49,NA,NA,NA,NA
5318,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pir4_lineage,NA
5319,Bacteria,Spirochaetes,Brachyspirae,Brachyspirales,LH041,NA,NA
5320,Bacteria,Planctomycetes,Phycisphaerae,C86,NA,NA,NA
5321,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
5322,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Microcystaceae,Synechocystis_BDHKU-20401,NA
5323,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,NA,NA
5324,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Lewinella,NA
5325,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,NA
5326,Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,NA,NA,NA
5327,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Rhodopirellula,NA
5328,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,NA
5329,Bacteria,Planctomycetes,OM190,NA,NA,NA,NA
5330,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
5331,Bacteria,NA,NA,NA,NA,NA,NA
5332,Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,NA,NA,NA
5333,Bacteria,NA,NA,NA,NA,NA,NA
5334,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,NA,NA
5335,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,NA,NA
5336,NA,NA,NA,NA,NA,NA,NA
5337,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Cohaesibacter,NA
5338,Bacteria,Bacteroidetes,Bacteroidia,NA,NA,NA,NA
5339,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,NA,NA
5340,Bacteria,Proteobacteria,Gammaproteobacteria,KI89A_clade,NA,NA,NA
5341,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,P3OB-42,NA,NA
5342,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,NA,NA,NA
5343,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
5344,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
5345,Bacteria,Planctomycetes,OM190,NA,NA,NA,NA
5346,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,NA,NA,NA
5347,Bacteria,Bacteroidetes,Bacteroidia,NA,NA,NA,NA
5348,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
5349,Bacteria,Patescibacteria,Gracilibacteria,NA,NA,NA,NA
5350,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Bauldia,NA
5351,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,NA
5352,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,NA,NA
5353,Bacteria,Latescibacteria,Latescibacteria,Latescibacterales,Latescibacteraceae,NA,NA
5354,Bacteria,Bacteroidetes,Bacteroidia,NA,NA,NA,NA
5355,Bacteria,Acidobacteria,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,NA
5356,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA,NA
5357,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,DEV007,NA,NA
5358,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Candidatus_Megaira,NA
5359,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,NA,NA
5360,Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,NA,NA,NA
5361,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,NA,NA,NA
5362,Bacteria,Proteobacteria,NA,NA,NA,NA,NA
5363,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira,NA
5364,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermacoccaceae,Kytococcus,sedentarius
5365,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Chlamydiaceae,NA,NA
5366,Bacteria,Cyanobacteria,Sericytochromatia,NA,NA,NA,NA
5367,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,NA,NA
5368,Bacteria,Kiritimatiellaeota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,R76-B128,NA
5369,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,NA
5370,NA,NA,NA,NA,NA,NA,NA
5371,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
5372,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,NA,NA
5373,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
5374,Bacteria,Proteobacteria,Deltaproteobacteria,Bradymonadales,NA,NA,NA
5375,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
5376,Bacteria,Elusimicrobia,Lineage_IIb,NA,NA,NA,NA
5377,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
5378,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
5379,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,Sedimenticola,NA
5380,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Amoebophilaceae,Candidatus_Amoebophilus,NA
5381,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,HTCC5015,NA
5382,Bacteria,Proteobacteria,Deltaproteobacteria,NB1-j,NA,NA,NA
5383,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,NA,NA
5384,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
5385,Bacteria,NA,NA,NA,NA,NA,NA
5386,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,NA,NA
5387,Bacteria,Bacteroidetes,Bacteroidia,NA,NA,NA,NA
5388,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,NA,NA
5389,Bacteria,Chloroflexi,Anaerolineae,SBR1031,NA,NA,NA
5390,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
5391,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
5392,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,NA,NA
5393,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
5394,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,NA
5395,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,NA,NA
5396,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter,NA
5397,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,NA,NA
5398,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,NA,NA
5399,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
5400,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Terasakiellaceae,Terasakiella,NA
5401,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
5402,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Cyanobium_PCC-6307,NA
5403,Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae_(Subgroup_3),PAUC26f,NA
5404,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,NA,NA
5405,Bacteria,Planctomycetes,NA,NA,NA,NA,NA
5406,Bacteria,Acidobacteria,NA,NA,NA,NA,NA
5407,Bacteria,Proteobacteria,Gammaproteobacteria,AT-s2-59,NA,NA,NA
5408,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,NA,NA
5409,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Sediminispirochaeta,NA
5410,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
5411,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,NA,NA
5412,Bacteria,NA,NA,NA,NA,NA,NA
5413,Bacteria,Planctomycetes,Pla3_lineage,NA,NA,NA,NA
5414,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,NA,NA
5415,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
5416,Bacteria,Bacteroidetes,Bacteroidia,NA,NA,NA,NA
5417,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Amoebophilaceae,NA,NA
5418,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,UASB-TL25,NA,NA
5419,Bacteria,Planctomycetes,vadinHA49,NA,NA,NA,NA
5420,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
5421,Bacteria,Lentisphaerae,Lentisphaeria,Lentisphaerales,Lentisphaeraceae,Lentisphaera,NA
5422,Bacteria,NA,NA,NA,NA,NA,NA
5423,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,NA,NA
5424,Bacteria,Proteobacteria,Deltaproteobacteria,NB1-j,NA,NA,NA
5425,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Persicobacter,NA
5426,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,NA,NA,NA
5427,Bacteria,Spirochaetes,NA,NA,NA,NA,NA
5428,Bacteria,NA,NA,NA,NA,NA,NA
5429,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,DEV007,NA,NA
5430,Bacteria,Planctomycetes,OM190,NA,NA,NA,NA
5431,Bacteria,NA,NA,NA,NA,NA,NA
5432,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,NA,NA
5433,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
5434,Bacteria,Acidobacteria,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,NA
5435,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Blastopirellula,NA
5436,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,NA,NA
5437,Bacteria,Proteobacteria,Gammaproteobacteria,Nitrosococcales,Nitrosococcaceae,CI75cm.2.12,NA
5438,Bacteria,Cyanobacteria,Oxyphotobacteria,Phormidesmiales,Phormidesmiaceae,Phormidium_MBIC10003,NA
5439,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,NA,NA,NA
5440,Bacteria,Elusimicrobia,Lineage_IIb,NA,NA,NA,NA
5441,Bacteria,Proteobacteria,Deltaproteobacteria,Deltaproteobacteria_Incertae_Sedis,Unknown_Family,Deferrisoma,NA
5442,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,NA,NA
5443,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
5444,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
5445,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,NA,NA
5446,Bacteria,Firmicutes,NA,NA,NA,NA,NA
5447,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,NA,NA
5448,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,DEV007,NA,NA
5449,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,NA,NA
5450,Bacteria,Bacteroidetes,Bacteroidia,NA,NA,NA,NA
5451,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Nitrincolaceae,Motiliproteus,NA
5452,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,NA,NA
5453,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,NA,NA
5454,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
5455,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,NA,NA
5456,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Flammeovirgaceae,Flexithrix,NA
5457,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
5458,Bacteria,Planctomycetes,vadinHA49,NA,NA,NA,NA
5459,Bacteria,Latescibacteria,NA,NA,NA,NA,NA
5460,Bacteria,Chloroflexi,Anaerolineae,SBR1031,NA,NA,NA
5461,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
5462,Bacteria,Patescibacteria,Parcubacteria,NA,NA,NA,NA
5463,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,NA
5464,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,NA,NA
5465,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Tunicatimonas,NA
5466,Bacteria,Actinobacteria,Actinobacteria,NA,NA,NA,NA
5467,Bacteria,Chloroflexi,Anaerolineae,SBR1031,NA,NA,NA
5468,Bacteria,Planctomycetes,BD7-11,NA,NA,NA,NA
5469,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,NA,NA
5470,Bacteria,Planctomycetes,vadinHA49,NA,NA,NA,NA
5471,NA,NA,NA,NA,NA,NA,NA
5472,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,NA,NA
5473,Bacteria,Planctomycetes,OM190,NA,NA,NA,NA
5474,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Pleurocapsa_PCC-7319,NA
5475,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Rhodopirellula,NA
5476,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Aestuariibacter,NA
5477,Bacteria,Patescibacteria,ABY1,Candidatus_Falkowbacteria,NA,NA,NA
5478,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,NA,NA
5479,Bacteria,Planctomycetes,NA,NA,NA,NA,NA
5480,Bacteria,Chloroflexi,Anaerolineae,SBR1031,NA,NA,NA
5481,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Algicola,NA
5482,Bacteria,Proteobacteria,NA,NA,NA,NA,NA
5483,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
5484,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NA,NA,NA
5485,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,NA
5486,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,NA,NA
5487,NA,NA,NA,NA,NA,NA,NA
5488,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ochrobactrum,NA
5489,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Gimesiaceae,NA,NA
5490,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,NA
5491,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Palleronia,NA
5492,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
5493,Bacteria,Proteobacteria,Gammaproteobacteria,UBA10353_marine_group,NA,NA,NA
5494,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Kaiserbacteria,NA,NA,NA
5495,Bacteria,Acidobacteria,Subgroup_22,NA,NA,NA,NA
5496,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
5497,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Sediminispirochaeta,NA
5498,Bacteria,Planctomycetes,OM190,NA,NA,NA,NA
5499,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales_(SR1),NA,NA,NA
5500,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
5501,Bacteria,Margulisbacteria,NA,NA,NA,NA,NA
5502,Bacteria,Bacteroidetes,Rhodothermia,Rhodothermales,Rhodothermaceae,Rubrivirga,NA
5503,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,NA
5504,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Phormidiaceae,NA,NA
5505,Bacteria,Patescibacteria,Gracilibacteria,Candidatus_Peregrinibacteria,NA,NA,NA
5506,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Pleionea,NA
5507,Bacteria,Proteobacteria,NA,NA,NA,NA,NA
5508,Bacteria,Proteobacteria,Alphaproteobacteria,Tistrellales,Geminicoccaceae,Candidatus_Alysiosphaera,NA
5509,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,NA,NA
5510,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,NA,NA
5511,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
5512,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
5513,Bacteria,Proteobacteria,NA,NA,NA,NA,NA
5514,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
5515,Bacteria,NA,NA,NA,NA,NA,NA
5516,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NA,NA
5517,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
5518,Archaea,NA,NA,NA,NA,NA,NA
5519,Bacteria,Planctomycetes,OM190,NA,NA,NA,NA
5520,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,NA,NA,NA
5521,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
5522,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Moranbacteria,NA,NA,NA
5523,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,NA,NA
5524,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
5525,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Terrybacteria,NA,NA,NA
5526,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Nesterenkonia,NA
5527,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cytophagaceae,Cytophaga,NA
5528,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulforhopalus,NA
5529,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,NA,NA,NA
5530,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Peredibacter,NA
5531,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales_(SR1),NA,NA,NA
5532,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,NA
5533,Bacteria,Acidobacteria,Holophagae,Acanthopleuribacterales,Acanthopleuribacteraceae,Acanthopleuribacter,NA
5534,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,NA,NA
5535,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,NA
5536,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
5537,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Halodesulfovibrio,NA
5538,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
5539,Bacteria,Proteobacteria,Gammaproteobacteria,Nitrosococcales,Nitrosococcaceae,SZB85,NA
5540,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,NA,NA
5541,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
5542,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta_2,NA
5543,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996_marine_group,NA
5544,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
5545,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
5546,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,MidBa8,NA,NA
5547,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,NA,NA
5548,Bacteria,NA,NA,NA,NA,NA,NA
5549,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,NA,NA
5550,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Aestuariibacter,NA
5551,Bacteria,Planctomycetes,Pla3_lineage,NA,NA,NA,NA
5552,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,NA,NA
5553,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
5554,Bacteria,Planctomycetes,OM190,NA,NA,NA,NA
5555,Bacteria,Latescibacteria,NA,NA,NA,NA,NA
5556,Bacteria,Proteobacteria,Deltaproteobacteria,NA,NA,NA,NA
5557,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,P3OB-42,NA,NA
5558,Bacteria,Proteobacteria,NA,NA,NA,NA,NA
5559,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,NA,NA
5560,Bacteria,Patescibacteria,Gracilibacteria,Candidatus_Peribacteria,NA,NA,NA
5561,Bacteria,Planctomycetes,NA,NA,NA,NA,NA
5562,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,NA,NA
5563,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
5564,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,NA,NA
5565,Bacteria,Chloroflexi,Anaerolineae,SBR1031,NA,NA,NA
5566,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pirellula,NA
5567,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,Sandaracinus,NA
5568,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,NA,NA
5569,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Flammeovirgaceae,Rapidithrix,NA
5570,Bacteria,Kiritimatiellaeota,Kiritimatiellae,WCHB1-41,NA,NA,NA
5571,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,NA
5572,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Amoebophilaceae,NA,NA
5573,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Flammeovirgaceae,Algivirga,NA
5574,Bacteria,Planctomycetes,OM190,NA,NA,NA,NA
